truckid,driverid,rdate,miles,gas,mpg
A77,A77,13-Mar,12779,2472,5.169498382
A77,A77,13-Feb,11089,2110,5.255450237
A77,A77,13-Jan,8598,2035,4.225061425
A77,A77,12-Dec,12043,2180,5.524311927
A77,A77,12-Nov,13572,2386,5.688181056
A77,A77,12-Oct,13087,2915,4.489536878
A77,A77,12-Sep,12630,2654,4.758854559
A77,A77,12-Aug,13887,2860,4.855594406
A77,A77,12-Jul,13350,2491,5.359293456
A77,A77,12-Jun,11019,2180,5.054587156
A77,A77,12-May,14543,2775,5.240720721
A77,A77,12-Apr,8734,2087,4.18495448
A77,A77,12-Mar,13010,2245,5.795100223
A77,A77,12-Feb,10648,2117,5.029759093
A77,A77,12-Jan,13972,3215,4.345878694
A77,A77,11-Dec,9705,1988,4.881790744
A77,A77,11-Nov,12796,2731,4.6854632
A77,A77,11-Oct,12327,2764,4.45984081
A77,A77,11-Sep,11834,2596,4.558551618
A77,A77,11-Aug,14472,3453,4.191138141
A77,A77,11-Jul,10838,1970,5.501522843
A77,A77,11-Jun,14796,1939,7.630737494
A77,A77,11-May,11531,1939,5.946879835
A77,A77,11-Apr,10879,1939,5.610624033
A77,A77,11-Mar,11689,1939,6.028365137
A77,A77,11-Feb,11900,1939,6.137184116
A77,A77,11-Jan,11632,1939,5.99896854
A77,A77,10-Dec,11096,1939,5.72253739
A77,A77,10-Nov,15637,1939,8.06446622
A77,A77,10-Oct,11282,1939,5.818463125
A77,A77,10-Sep,14676,1939,7.568849923
A77,A77,10-Aug,9917,1939,5.114492006
A77,A77,10-Jul,14566,1939,7.512119649
A77,A77,10-Jun,10863,1939,5.602372357
A77,A77,10-May,9226,1939,4.758122744
A77,A77,10-Apr,9905,1939,5.108303249
A77,A77,10-Mar,11660,1939,6.013408974
A77,A77,10-Feb,14610,1939,7.534811759
A77,A77,10-Jan,11290,1939,5.822588963
A77,A77,9-Dec,12953,1939,6.68024755
A77,A77,9-Nov,12906,1939,6.656008252
A77,A77,9-Oct,11378,1939,5.867973182
A77,A77,9-Sep,13019,1939,6.714285714
A77,A77,9-Aug,12767,1939,6.584321815
A77,A77,9-Jul,14460,1939,7.457452295
A77,A77,9-Jun,9847,1939,5.078390923
A77,A77,9-May,10271,1939,5.29706034
A77,A77,9-Apr,14309,1939,7.379577102
A77,A77,9-Mar,13753,1939,7.092831356
A77,A77,9-Feb,10495,1939,5.412583806
A77,A77,9-Jan,14979,1939,7.725116039
A78,A78,13-Jun,8693,1593,5.456999372
A78,A78,13-May,12026,2371,5.072121468
A78,A78,13-Apr,9430,2069,4.557757371
A78,A78,13-Mar,12822,2540,5.048031496
A78,A78,13-Feb,9990,2091,4.777618364
A78,A78,13-Jan,10750,2081,5.16578568
A78,A78,12-Dec,14447,3339,4.326744534
A78,A78,12-Nov,13141,2772,4.740620491
A78,A78,12-Oct,9692,1690,5.734911243
A78,A78,12-Sep,10540,2045,5.15403423
A78,A78,12-Aug,14328,2800,5.117142857
A78,A78,12-Jul,14038,2848,4.929073034
A78,A78,12-Jun,13347,2773,4.813198702
A78,A78,12-May,11107,2647,4.196071024
A78,A78,12-Apr,13700,2776,4.935158501
A78,A78,12-Mar,9669,1671,5.786355476
A78,A78,12-Feb,9892,2001,4.943528236
A78,A78,12-Jan,14667,3580,4.096927374
A78,A78,11-Dec,10529,2227,4.727885047
A78,A78,11-Nov,9086,1772,5.127539503
A78,A78,11-Oct,10686,1863,5.735909823
A78,A78,11-Sep,12687,2800,4.531071429
A78,A78,11-Aug,10533,2043,5.155653451
A78,A78,11-Jul,9762,1930,5.058031088
A78,A78,11-Jun,10039,2454,4.090872046
A78,A78,11-May,10586,2454,4.313773431
A78,A78,11-Apr,9846,2454,4.012224939
A78,A78,11-Mar,11356,2454,4.627546862
A78,A78,11-Feb,14524,2454,5.918500407
A78,A78,11-Jan,10941,2454,4.458435208
A78,A78,10-Dec,13765,2454,5.609209454
A78,A78,10-Nov,12065,2454,4.916462918
A78,A78,10-Oct,9371,2454,3.818663407
A78,A78,10-Sep,11760,2454,4.792176039
A78,A78,10-Aug,14184,2454,5.7799511
A78,A78,10-Jul,8725,2454,3.555419723
A78,A78,10-Jun,13098,2454,5.337408313
A78,A78,10-May,12441,2454,5.069682152
A78,A78,10-Apr,13817,2454,5.630399348
A78,A78,10-Mar,10420,2454,4.246128769
A78,A78,10-Feb,10457,2454,4.261206194
A78,A78,10-Jan,11669,2454,4.755093725
A78,A78,9-Dec,15064,2454,6.138549307
A78,A78,9-Nov,13865,2454,5.64995925
A78,A78,9-Oct,14007,2454,5.707823961
A78,A78,9-Sep,12778,2454,5.207008965
A78,A78,9-Aug,12921,2454,5.265281174
A78,A78,9-Jul,10379,2454,4.229421353
A78,A78,9-Jun,13716,2454,5.589242054
A78,A78,9-May,9403,2454,3.831703341
A78,A78,9-Apr,11354,2454,4.626731866
A78,A78,9-Mar,14441,2454,5.884678077
A78,A78,9-Feb,12782,2454,5.208638957
A78,A78,9-Jan,13290,2454,5.415647922
A79,A79,13-Jun,15548,3355,4.634277198
A79,A79,13-May,8505,1637,5.195479536
A79,A79,13-Apr,12225,2313,5.285343709
A79,A79,13-Mar,11766,2313,5.08690013
A79,A79,13-Feb,11177,2326,4.805245056
A79,A79,13-Jan,9284,2012,4.614314115
A79,A79,12-Dec,9238,1964,4.703665988
A79,A79,12-Nov,9859,2286,4.312773403
A79,A79,12-Oct,12100,2316,5.224525043
A79,A79,12-Sep,12878,2709,4.753783684
A79,A79,12-Aug,13181,2787,4.729458199
A79,A79,12-Jul,13713,2475,5.540606061
A79,A79,12-Jun,15756,2809,5.609113564
A79,A79,12-May,12764,2609,4.892295899
A79,A79,12-Apr,11744,2170,5.411981567
A79,A79,12-Mar,12979,2780,4.668705036
A79,A79,12-Feb,10454,2181,4.793214122
A79,A79,12-Jan,13562,2450,5.535510204
A79,A79,11-Dec,9298,1800,5.165555556
A79,A79,11-Nov,11010,2391,4.60476788
A79,A79,11-Oct,13138,2537,5.178557351
A79,A79,11-Sep,15171,3198,4.743902439
A79,A79,11-Aug,14471,2886,5.014206514
A79,A79,11-Jul,11578,2179,5.313446535
A79,A79,11-Jun,10705,1679,6.37581894
A79,A79,11-May,9937,1679,5.918403812
A79,A79,11-Apr,12997,1679,7.740917213
A79,A79,11-Mar,14840,1679,8.838594401
A79,A79,11-Feb,12894,1679,7.679571173
A79,A79,11-Jan,13420,1679,7.992852889
A79,A79,10-Dec,10440,1679,6.217986897
A79,A79,10-Nov,12308,1679,7.330553901
A79,A79,10-Oct,12636,1679,7.525908279
A79,A79,10-Sep,11455,1679,6.822513401
A79,A79,10-Aug,11976,1679,7.132817153
A79,A79,10-Jul,10692,1679,6.368076236
A79,A79,10-Jun,13666,1679,8.139368672
A79,A79,10-May,11032,1679,6.570577725
A79,A79,10-Apr,9480,1679,5.646217987
A79,A79,10-Mar,8974,1679,5.344848124
A79,A79,10-Feb,12637,1679,7.526503871
A79,A79,10-Jan,12096,1679,7.204288267
A79,A79,9-Dec,13794,1679,8.215604527
A79,A79,9-Nov,13565,1679,8.079213818
A79,A79,9-Oct,10617,1679,6.32340679
A79,A79,9-Sep,9464,1679,5.636688505
A79,A79,9-Aug,15574,1679,9.275759381
A79,A79,9-Jul,12175,1679,7.251340083
A79,A79,9-Jun,14937,1679,8.896366885
A79,A79,9-May,9425,1679,5.613460393
A79,A79,9-Apr,12324,1679,7.340083383
A79,A79,9-Mar,11376,1679,6.775461584
A79,A79,9-Feb,14021,1679,8.35080405
A79,A79,9-Jan,14237,1679,8.479452055
A80,A80,13-Jun,11108,2618,4.242933537
A80,A80,13-May,13595,2462,5.521933387
A80,A80,13-Apr,11419,2624,4.351753049
A80,A80,13-Mar,14485,2762,5.244388125
A80,A80,13-Feb,10765,2012,5.350397614
A80,A80,13-Jan,12841,2408,5.332641196
A80,A80,12-Dec,12034,2489,4.834873443
A80,A80,12-Nov,13403,2584,5.186919505
A80,A80,12-Oct,13491,2936,4.595027248
A80,A80,12-Sep,12497,2536,4.927839117
A80,A80,12-Aug,12834,2798,4.586847748
A80,A80,12-Jul,15378,3427,4.487306682
A80,A80,12-Jun,11363,2195,5.176765376
A80,A80,12-May,13575,2723,4.98531032
A80,A80,12-Apr,10813,2142,5.048085901
A80,A80,12-Mar,9958,1879,5.299627461
A80,A80,12-Feb,15097,2923,5.164899076
A80,A80,12-Jan,13966,3465,4.030591631
A80,A80,11-Dec,12867,2500,5.1468
A80,A80,11-Nov,12721,2454,5.183781581
A80,A80,11-Oct,15028,2701,5.563865235
A80,A80,11-Sep,10534,2092,5.035372849
A80,A80,11-Aug,13060,2680,4.873134328
A80,A80,11-Jul,10559,2172,4.861418048
A80,A80,11-Jun,11602,2457,4.722018722
A80,A80,11-May,10309,2457,4.195767196
A80,A80,11-Apr,12178,2457,4.956450956
A80,A80,11-Mar,14005,2457,5.7000407
A80,A80,11-Feb,14443,2457,5.878306878
A80,A80,11-Jan,15822,2457,6.43956044
A80,A80,10-Dec,11533,2457,4.693935694
A80,A80,10-Nov,12252,2457,4.986568987
A80,A80,10-Oct,14343,2457,5.837606838
A80,A80,10-Sep,15224,2457,6.196174196
A80,A80,10-Aug,11389,2457,4.635327635
A80,A80,10-Jul,11797,2457,4.801383801
A80,A80,10-Jun,11983,2457,4.877085877
A80,A80,10-May,15140,2457,6.161986162
A80,A80,10-Apr,15200,2457,6.186406186
A80,A80,10-Mar,9695,2457,3.945868946
A80,A80,10-Feb,9417,2457,3.832722833
A80,A80,10-Jan,13688,2457,5.571021571
A80,A80,9-Dec,10756,2457,4.377696378
A80,A80,9-Nov,14478,2457,5.892551893
A80,A80,9-Oct,11477,2457,4.671143671
A80,A80,9-Sep,12301,2457,5.006512007
A80,A80,9-Aug,10237,2457,4.166463166
A80,A80,9-Jul,13980,2457,5.68986569
A80,A80,9-Jun,13481,2457,5.486772487
A80,A80,9-May,10206,2457,4.153846154
A80,A80,9-Apr,10661,2457,4.339031339
A80,A80,9-Mar,14317,2457,5.827024827
A80,A80,9-Feb,14485,2457,5.895400895
A80,A80,9-Jan,11325,2457,4.609279609
A81,A81,13-Jun,9506,2038,4.66437684
A81,A81,13-May,13370,2623,5.097216927
A81,A81,13-Apr,12561,2632,4.772416413
A81,A81,13-Mar,10852,1857,5.843834141
A81,A81,13-Feb,11058,2606,4.243284728
A81,A81,13-Jan,9349,1809,5.168048646
A81,A81,12-Dec,8653,2000,4.3265
A81,A81,12-Nov,14153,2746,5.154042243
A81,A81,12-Oct,11471,2130,5.385446009
A81,A81,12-Sep,13133,2634,4.985952923
A81,A81,12-Aug,9771,1806,5.410299003
A81,A81,12-Jul,13779,2473,5.571775172
A81,A81,12-Jun,14434,2856,5.053921569
A81,A81,12-May,10456,1977,5.288821447
A81,A81,12-Apr,10900,2025,5.382716049
A81,A81,12-Mar,10832,2013,5.381023348
A81,A81,12-Feb,13261,2606,5.088641596
A81,A81,12-Jan,10578,2344,4.512798635
A81,A81,11-Dec,13577,2819,4.816246896
A81,A81,11-Nov,14382,3470,4.144668588
A81,A81,11-Oct,11633,2577,4.514163756
A81,A81,11-Sep,13822,2373,5.82469448
A81,A81,11-Aug,9937,2228,4.46005386
A81,A81,11-Jul,12822,2766,4.635574837
A81,A81,11-Jun,11464,2138,5.36202058
A81,A81,11-May,12881,2138,6.024789523
A81,A81,11-Apr,11622,2138,5.435921422
A81,A81,11-Mar,10855,2138,5.07717493
A81,A81,11-Feb,10286,2138,4.811038354
A81,A81,11-Jan,12313,2138,5.759120674
A81,A81,10-Dec,12860,2138,6.014967259
A81,A81,10-Nov,15091,2138,7.058465856
A81,A81,10-Oct,9407,2138,4.399906455
A81,A81,10-Sep,12496,2138,5.844714687
A81,A81,10-Aug,12259,2138,5.733863424
A81,A81,10-Jul,11924,2138,5.57717493
A81,A81,10-Jun,13316,2138,6.228250702
A81,A81,10-May,10617,2138,4.96585594
A81,A81,10-Apr,9716,2138,4.544434051
A81,A81,10-Mar,13741,2138,6.427034612
A81,A81,10-Feb,10580,2138,4.948550047
A81,A81,10-Jan,12938,2138,6.051449953
A81,A81,9-Dec,11984,2138,5.605238541
A81,A81,9-Nov,14434,2138,6.751169317
A81,A81,9-Oct,10259,2138,4.798409729
A81,A81,9-Sep,12195,2138,5.703928906
A81,A81,9-Aug,12307,2138,5.756314312
A81,A81,9-Jul,14415,2138,6.742282507
A81,A81,9-Jun,14279,2138,6.678671656
A81,A81,9-May,11873,2138,5.553320861
A81,A81,9-Apr,9723,2138,4.547708138
A81,A81,9-Mar,12274,2138,5.740879326
A81,A81,9-Feb,9193,2138,4.299812909
A81,A81,9-Jan,13681,2138,6.398971001
A82,A82,13-Jun,9951,2004,4.965568862
A82,A82,13-May,15119,2791,5.417054819
A82,A82,13-Apr,11071,2669,4.147995504
A82,A82,13-Mar,13323,2565,5.194152047
A82,A82,13-Feb,10524,2186,4.814272644
A82,A82,13-Jan,10156,1839,5.522566612
A82,A82,12-Dec,13472,2903,4.6407165
A82,A82,12-Nov,8962,1623,5.521873075
A82,A82,12-Oct,9644,1911,5.046572475
A82,A82,12-Sep,10527,1864,5.647532189
A82,A82,12-Aug,9359,1835,5.10027248
A82,A82,12-Jul,13973,2459,5.682391216
A82,A82,12-Jun,10760,2201,4.88868696
A82,A82,12-May,12199,2882,4.232824427
A82,A82,12-Apr,10096,2029,4.975850172
A82,A82,12-Mar,10992,2158,5.09360519
A82,A82,12-Feb,12403,2621,4.732163296
A82,A82,12-Jan,12737,2426,5.250206101
A82,A82,11-Dec,10427,2285,4.563238512
A82,A82,11-Nov,15648,2933,5.335151722
A82,A82,11-Oct,12800,2402,5.32889259
A82,A82,11-Sep,9487,2022,4.691889219
A82,A82,11-Aug,10976,2389,4.594390959
A82,A82,11-Jul,12229,2777,4.403673028
A82,A82,11-Jun,8230,2223,3.702204229
A82,A82,11-May,13733,2223,6.177687809
A82,A82,11-Apr,11205,2223,5.04048583
A82,A82,11-Mar,9980,2223,4.4894287
A82,A82,11-Feb,10522,2223,4.733243365
A82,A82,11-Jan,14153,2223,6.366621682
A82,A82,10-Dec,12328,2223,5.545659019
A82,A82,10-Nov,14820,2223,6.666666667
A82,A82,10-Oct,10956,2223,4.928475034
A82,A82,10-Sep,14473,2223,6.5105713
A82,A82,10-Aug,10648,2223,4.789923527
A82,A82,10-Jul,11937,2223,5.36977058
A82,A82,10-Jun,13139,2223,5.910481332
A82,A82,10-May,10279,2223,4.623931624
A82,A82,10-Apr,8611,2223,3.873594242
A82,A82,10-Mar,11259,2223,5.064777328
A82,A82,10-Feb,14047,2223,6.318938372
A82,A82,10-Jan,8689,2223,3.908681961
A82,A82,9-Dec,14198,2223,6.386864597
A82,A82,9-Nov,14688,2223,6.607287449
A82,A82,9-Oct,11087,2223,4.987404408
A82,A82,9-Sep,10622,2223,4.77822762
A82,A82,9-Aug,10127,2223,4.555555556
A82,A82,9-Jul,9238,2223,4.155645524
A82,A82,9-Jun,15126,2223,6.804318489
A82,A82,9-May,12331,2223,5.547008547
A82,A82,9-Apr,12435,2223,5.593792173
A82,A82,9-Mar,11844,2223,5.327935223
A82,A82,9-Feb,9327,2223,4.195681511
A82,A82,9-Jan,14855,2223,6.682411156
A83,A83,13-Jun,12388,2519,4.917824534
A83,A83,13-May,14835,2916,5.08744856
A83,A83,13-Apr,10948,2116,5.173913043
A83,A83,13-Mar,14068,2507,5.611487834
A83,A83,13-Feb,10104,2066,4.890609874
A83,A83,13-Jan,9617,1834,5.243729553
A83,A83,12-Dec,9716,1668,5.824940048
A83,A83,12-Nov,13331,2349,5.675180928
A83,A83,12-Oct,9398,2045,4.595599022
A83,A83,12-Sep,12644,2355,5.369002123
A83,A83,12-Aug,12600,2392,5.267558528
A83,A83,12-Jul,11816,2298,5.141862489
A83,A83,12-Jun,15430,3074,5.019518543
A83,A83,12-May,9686,1968,4.921747967
A83,A83,12-Apr,10127,1743,5.810097533
A83,A83,12-Mar,9947,1869,5.322097378
A83,A83,12-Feb,14838,3167,4.685191033
A83,A83,12-Jan,10803,2194,4.923883318
A83,A83,11-Dec,10814,2064,5.239341085
A83,A83,11-Nov,13597,2769,4.910436981
A83,A83,11-Oct,13981,2528,5.530458861
A83,A83,11-Sep,13654,2435,5.607392197
A83,A83,11-Aug,12822,2351,5.453849426
A83,A83,11-Jul,9357,2226,4.203504043
A83,A83,11-Jun,11466,2365,4.84820296
A83,A83,11-May,12609,2365,5.331501057
A83,A83,11-Apr,11127,2365,4.704862579
A83,A83,11-Mar,12005,2365,5.076109937
A83,A83,11-Feb,13840,2365,5.852008457
A83,A83,11-Jan,10969,2365,4.638054968
A83,A83,10-Dec,11909,2365,5.03551797
A83,A83,10-Nov,12688,2365,5.364904863
A83,A83,10-Oct,12861,2365,5.438054968
A83,A83,10-Sep,13248,2365,5.601691332
A83,A83,10-Aug,10332,2365,4.368710359
A83,A83,10-Jul,15270,2365,6.456659619
A83,A83,10-Jun,11651,2365,4.926427061
A83,A83,10-May,11521,2365,4.871458774
A83,A83,10-Apr,13100,2365,5.539112051
A83,A83,10-Mar,9828,2365,4.155602537
A83,A83,10-Feb,9532,2365,4.030443975
A83,A83,10-Jan,14338,2365,6.062579281
A83,A83,9-Dec,13213,2365,5.586892178
A83,A83,9-Nov,8829,2365,3.733192389
A83,A83,9-Oct,13922,2365,5.886680761
A83,A83,9-Sep,12647,2365,5.34756871
A83,A83,9-Aug,14358,2365,6.071035941
A83,A83,9-Jul,11738,2365,4.963213531
A83,A83,9-Jun,15218,2365,6.434672304
A83,A83,9-May,11860,2365,5.014799154
A83,A83,9-Apr,13529,2365,5.7205074
A83,A83,9-Mar,8319,2365,3.517547569
A83,A83,9-Feb,10304,2365,4.356871036
A83,A83,9-Jan,14420,2365,6.097251586
A84,A84,13-Jun,11417,2070,5.515458937
A84,A84,13-May,15234,2870,5.308013937
A84,A84,13-Apr,10893,2136,5.099719101
A84,A84,13-Mar,11640,2307,5.045513654
A84,A84,13-Feb,10283,1727,5.954255935
A84,A84,13-Jan,14401,3035,4.744975288
A84,A84,12-Dec,9993,1955,5.111508951
A84,A84,12-Nov,13537,2629,5.149106124
A84,A84,12-Oct,15363,3453,4.449174631
A84,A84,12-Sep,12962,2628,4.932267884
A84,A84,12-Aug,12242,2902,4.218470021
A84,A84,12-Jul,11048,2170,5.09124424
A84,A84,12-Jun,13045,2816,4.632457386
A84,A84,12-May,12369,2575,4.803495146
A84,A84,12-Apr,8895,2051,4.336908825
A84,A84,12-Mar,12335,2353,5.242243944
A84,A84,12-Feb,12945,2361,5.482846252
A84,A84,12-Jan,11827,2258,5.237821081
A84,A84,11-Dec,13615,2973,4.579549277
A84,A84,11-Nov,14722,3015,4.88291874
A84,A84,11-Oct,8907,1583,5.626658244
A84,A84,11-Sep,13860,2809,4.934140263
A84,A84,11-Aug,14067,2885,4.875909879
A84,A84,11-Jul,9552,1733,5.511829198
A84,A84,11-Jun,12089,2902,4.16574776
A84,A84,11-May,11991,2902,4.131977946
A84,A84,11-Apr,10559,2902,3.638525155
A84,A84,11-Mar,9717,2902,3.348380427
A84,A84,11-Feb,11996,2902,4.133700896
A84,A84,11-Jan,14813,2902,5.104410751
A84,A84,10-Dec,10184,2902,3.509303928
A84,A84,10-Nov,10617,2902,3.658511371
A84,A84,10-Oct,11807,2902,4.068573398
A84,A84,10-Sep,13957,2902,4.809441764
A84,A84,10-Aug,13872,2902,4.78015162
A84,A84,10-Jul,10024,2902,3.454169538
A84,A84,10-Jun,10070,2902,3.470020675
A84,A84,10-May,13907,2902,4.792212267
A84,A84,10-Apr,9308,2902,3.207443143
A84,A84,10-Mar,11872,2902,4.090971744
A84,A84,10-Feb,15708,2902,5.412818746
A84,A84,10-Jan,9810,2902,3.380427292
A84,A84,9-Dec,9615,2902,3.313232254
A84,A84,9-Nov,13161,2902,4.535148174
A84,A84,9-Oct,11377,2902,3.920399724
A84,A84,9-Sep,15706,2902,5.412129566
A84,A84,9-Aug,14330,2902,4.937973811
A84,A84,9-Jul,11457,2902,3.947966919
A84,A84,9-Jun,11390,2902,3.924879394
A84,A84,9-May,10439,2902,3.597174363
A84,A84,9-Apr,12205,2902,4.205720193
A84,A84,9-Mar,12025,2902,4.143694004
A84,A84,9-Feb,13308,2902,4.585802895
A84,A84,9-Jan,9154,2902,3.154376292
A85,A85,13-Jun,15319,2707,5.659032139
A85,A85,13-May,12421,2772,4.480880231
A85,A85,13-Apr,10530,1805,5.833795014
A85,A85,13-Mar,11849,2094,5.658548233
A85,A85,13-Feb,9508,2000,4.754
A85,A85,13-Jan,14368,3048,4.713910761
A85,A85,12-Dec,13167,2429,5.42074928
A85,A85,12-Nov,13780,3017,4.56745111
A85,A85,12-Oct,9272,1673,5.542139868
A85,A85,12-Sep,9251,2100,4.405238095
A85,A85,12-Aug,11394,2019,5.643387816
A85,A85,12-Jul,8727,1528,5.711387435
A85,A85,12-Jun,10592,2176,4.867647059
A85,A85,12-May,11605,2470,4.698380567
A85,A85,12-Apr,10948,2376,4.607744108
A85,A85,12-Mar,14290,2990,4.779264214
A85,A85,12-Feb,10757,2224,4.836780576
A85,A85,12-Jan,12350,2898,4.261559696
A85,A85,11-Dec,13879,2617,5.303400841
A85,A85,11-Nov,11321,2436,4.647372742
A85,A85,11-Oct,9999,2118,4.720963173
A85,A85,11-Sep,9514,1990,4.780904523
A85,A85,11-Aug,11244,2208,5.092391304
A85,A85,11-Jul,12760,2981,4.280442804
A85,A85,11-Jun,13589,2483,5.472815143
A85,A85,11-May,10027,2483,4.038260169
A85,A85,11-Apr,13371,2483,5.385018123
A85,A85,11-Mar,10798,2483,4.348771647
A85,A85,11-Feb,10011,2483,4.031816351
A85,A85,11-Jan,12395,2483,4.991945228
A85,A85,10-Dec,12569,2483,5.062021748
A85,A85,10-Nov,10668,2483,4.296415626
A85,A85,10-Oct,14415,2483,5.805477245
A85,A85,10-Sep,11855,2483,4.774466371
A85,A85,10-Aug,10394,2483,4.186065244
A85,A85,10-Jul,10985,2483,4.42408377
A85,A85,10-Jun,12518,2483,5.041482078
A85,A85,10-May,13819,2483,5.565445026
A85,A85,10-Apr,13754,2483,5.539267016
A85,A85,10-Mar,10610,2483,4.273056786
A85,A85,10-Feb,14073,2483,5.667740636
A85,A85,10-Jan,11283,2483,4.544099879
A85,A85,9-Dec,13981,2483,5.630688683
A85,A85,9-Nov,10449,2483,4.208215868
A85,A85,9-Oct,10895,2483,4.387837294
A85,A85,9-Sep,13018,2483,5.242851389
A85,A85,9-Aug,11420,2483,4.59927507
A85,A85,9-Jul,8765,2483,3.530004027
A85,A85,9-Jun,13716,2483,5.523962948
A85,A85,9-May,9510,2483,3.830044301
A85,A85,9-Apr,13488,2483,5.432138542
A85,A85,9-Mar,11579,2483,4.663310511
A85,A85,9-Feb,9588,2483,3.861457914
A85,A85,9-Jan,13559,2483,5.460732984
A86,A86,13-Jun,9324,1636,5.699266504
A86,A86,13-May,13719,3175,4.320944882
A86,A86,13-Apr,14137,2527,5.594380689
A86,A86,13-Mar,9817,1963,5.001018849
A86,A86,13-Feb,13263,2538,5.225768322
A86,A86,13-Jan,12696,2443,5.196889071
A86,A86,12-Dec,9206,1782,5.166105499
A86,A86,12-Nov,11372,2035,5.588206388
A86,A86,12-Oct,8811,1700,5.182941176
A86,A86,12-Sep,13764,2862,4.809224319
A86,A86,12-Aug,12244,2336,5.241438356
A86,A86,12-Jul,13066,2573,5.078118927
A86,A86,12-Jun,12610,2393,5.269536147
A86,A86,12-May,14944,2615,5.714722753
A86,A86,12-Apr,8743,1890,4.625925926
A86,A86,12-Mar,8612,1555,5.538263666
A86,A86,12-Feb,12869,2214,5.812556459
A86,A86,12-Jan,10579,1805,5.860941828
A86,A86,11-Dec,8772,1729,5.073452863
A86,A86,11-Nov,9217,1690,5.453846154
A86,A86,11-Oct,8741,1496,5.842914439
A86,A86,11-Sep,11441,2269,5.042309387
A86,A86,11-Aug,10442,1977,5.28174001
A86,A86,11-Jul,11484,2328,4.932989691
A86,A86,11-Jun,14718,2365,6.223255814
A86,A86,11-May,13246,2365,5.600845666
A86,A86,11-Apr,13306,2365,5.626215645
A86,A86,11-Mar,12170,2365,5.145877378
A86,A86,11-Feb,10152,2365,4.292600423
A86,A86,11-Jan,11322,2365,4.787315011
A86,A86,10-Dec,10867,2365,4.594926004
A86,A86,10-Nov,10162,2365,4.296828753
A86,A86,10-Oct,11616,2365,4.911627907
A86,A86,10-Sep,8538,2365,3.610147992
A86,A86,10-Aug,10130,2365,4.283298097
A86,A86,10-Jul,11821,2365,4.998308668
A86,A86,10-Jun,8886,2365,3.757293869
A86,A86,10-May,13182,2365,5.573784355
A86,A86,10-Apr,11974,2365,5.063002114
A86,A86,10-Mar,12847,2365,5.432135307
A86,A86,10-Feb,10241,2365,4.330232558
A86,A86,10-Jan,11923,2365,5.041437632
A86,A86,9-Dec,12438,2365,5.259196617
A86,A86,9-Nov,14008,2365,5.923044397
A86,A86,9-Oct,10363,2365,4.381818182
A86,A86,9-Sep,12617,2365,5.334883721
A86,A86,9-Aug,10482,2365,4.432135307
A86,A86,9-Jul,14796,2365,6.256236786
A86,A86,9-Jun,13680,2365,5.78435518
A86,A86,9-May,12221,2365,5.16744186
A86,A86,9-Apr,12993,2365,5.493868922
A86,A86,9-Mar,12710,2365,5.374207188
A86,A86,9-Feb,11538,2365,4.878646934
A86,A86,9-Jan,14738,2365,6.231712474
A87,A87,13-Jun,10958,2417,4.533719487
A87,A87,13-May,12508,2233,5.60143305
A87,A87,13-Apr,9857,1811,5.442849255
A87,A87,13-Mar,13669,3059,4.468453743
A87,A87,13-Feb,12502,2350,5.32
A87,A87,13-Jan,10779,2262,4.765251989
A87,A87,12-Dec,11846,2175,5.446436782
A87,A87,12-Nov,12998,2939,4.422592719
A87,A87,12-Oct,11605,2344,4.950938567
A87,A87,12-Sep,13044,2378,5.485281749
A87,A87,12-Aug,14344,3141,4.566698504
A87,A87,12-Jul,14905,2924,5.09746922
A87,A87,12-Jun,13338,2649,5.035107588
A87,A87,12-May,11185,2310,4.841991342
A87,A87,12-Apr,10725,2046,5.241935484
A87,A87,12-Mar,10313,2135,4.830444965
A87,A87,12-Feb,13562,2596,5.224191063
A87,A87,12-Jan,10235,1947,5.256805342
A87,A87,11-Dec,9827,1965,5.001017812
A87,A87,11-Nov,11300,2030,5.566502463
A87,A87,11-Oct,9318,1806,5.159468439
A87,A87,11-Sep,10661,2092,5.096080306
A87,A87,11-Aug,10794,1927,5.601453036
A87,A87,11-Jul,8744,1731,5.051415367
A87,A87,11-Jun,13545,2713,4.992628087
A87,A87,11-May,14230,2713,5.245116108
A87,A87,11-Apr,15262,2713,5.625506819
A87,A87,11-Mar,14143,2713,5.213048286
A87,A87,11-Feb,13516,2713,4.981938813
A87,A87,11-Jan,11804,2713,4.350903059
A87,A87,10-Dec,14094,2713,5.194987099
A87,A87,10-Nov,13787,2713,5.081828234
A87,A87,10-Oct,9934,2713,3.661629193
A87,A87,10-Sep,11663,2713,4.298931073
A87,A87,10-Aug,15541,2713,5.728345006
A87,A87,10-Jul,11599,2713,4.275340951
A87,A87,10-Jun,11181,2713,4.121267969
A87,A87,10-May,11616,2713,4.281607077
A87,A87,10-Apr,12556,2713,4.628086989
A87,A87,10-Mar,15592,2713,5.747143384
A87,A87,10-Feb,15597,2713,5.748986362
A87,A87,10-Jan,14176,2713,5.225211942
A87,A87,9-Dec,12976,2713,4.782897162
A87,A87,9-Nov,12354,2713,4.553630667
A87,A87,9-Oct,13510,2713,4.979727239
A87,A87,9-Sep,9852,2713,3.631404349
A87,A87,9-Aug,12787,2713,4.713232584
A87,A87,9-Jul,12827,2713,4.72797641
A87,A87,9-Jun,14201,2713,5.234426834
A87,A87,9-May,9161,2713,3.376704755
